epoch,accuracy,loss,lr,val_accuracy,val_loss
24,0.5512030720710754,1.4089998006820679,5e-05,0.5368679761886597,1.4796760082244873
25,0.5517842769622803,1.4071847200393677,5e-05,0.4445224702358246,1.7958362102508545
26,0.55372154712677,1.4000937938690186,5e-05,0.4192415773868561,2.0702619552612305
27,0.5581773519515991,1.394149661064148,5e-05,0.43469101190567017,1.8811278343200684
28,0.5592622756958008,1.3960728645324707,5e-05,0.44171348214149475,1.8145126104354858
29,0.5591073036193848,1.3874937295913696,5e-05,0.41678372025489807,2.454263687133789
30,0.5610445737838745,1.3877023458480835,5e-05,0.38869380950927734,1.7894923686981201
31,0.5780929327011108,1.3205217123031616,2.5e-05,0.5488061904907227,1.4068702459335327
32,0.5821225047111511,1.2935936450958252,2.5e-05,0.5224719047546387,1.4648033380508423
33,0.5811151266098022,1.2788059711456299,2.5e-05,0.5596910119056702,1.3849842548370361
34,0.5842922925949097,1.2726624011993408,2.5e-05,0.569873571395874,1.3119890689849854
35,0.5836336016654968,1.2719544172286987,2.5e-05,0.5379213690757751,1.3930573463439941
36,0.5854159593582153,1.26444673538208,2.5e-05,0.5596910119056702,1.3780548572540283
37,0.5874307155609131,1.2676019668579102,2.5e-05,0.569522500038147,1.2950036525726318
38,0.5908403992652893,1.2577396631240845,2.5e-05,0.540730357170105,1.419762372970581
39,0.5881281495094299,1.2592363357543945,2.5e-05,0.5414325594902039,1.3774677515029907
40,0.5936301350593567,1.249336838722229,2.5e-05,0.5147472023963928,1.5362991094589233
41,0.5916928052902222,1.255208969116211,2.5e-05,0.5045645833015442,1.5706372261047363
42,0.5917702913284302,1.2545411586761475,2.5e-05,0.5653089880943298,1.3043713569641113
43,0.5946762561798096,1.2491939067840576,2.5e-05,0.5874297618865967,1.271261215209961
44,0.5950637459754944,1.249986171722412,2.5e-05,0.5839185118675232,1.2925831079483032
45,0.5948312878608704,1.2428842782974243,2.5e-05,0.591292142868042,1.2755534648895264
46,0.597659707069397,1.2386361360549927,2.5e-05,0.5417836904525757,1.396127700805664
47,0.6023867726325989,1.241849660873413,2.5e-05,0.581811785697937,1.2953760623931885
48,0.5997132658958435,1.2442905902862549,2.5e-05,0.5783005356788635,1.32414972782135
49,0.6059901714324951,1.2334691286087036,2.5e-05,0.5856741666793823,1.3089770078659058
50,0.6029679775238037,1.2353055477142334,2.5e-05,0.5786516666412354,1.291031837463379
51,0.6157929301261902,1.1960376501083374,1.25e-05,0.6000702381134033,1.2301249504089355
52,0.6205199956893921,1.176102876663208,1.25e-05,0.5955055952072144,1.2520487308502197
53,0.621333658695221,1.1665985584259033,1.25e-05,0.591292142868042,1.2713696956634521
54,0.6236584186553955,1.1627893447875977,1.25e-05,0.5969101190567017,1.2406376600265503
55,0.6298190355300903,1.145833969116211,1.25e-05,0.5951545238494873,1.2482831478118896
56,0.6238908767700195,1.1515905857086182,1.25e-05,0.6000702381134033,1.2229621410369873
57,0.6260994076728821,1.1426225900650024,1.25e-05,0.5835674405097961,1.2618396282196045
58,0.6273393034934998,1.1425288915634155,1.25e-05,0.5965589880943298,1.2321819067001343
59,0.6302065253257751,1.1329636573791504,1.25e-05,0.5979635119438171,1.2350647449493408
60,0.6331899762153625,1.1319622993469238,1.25e-05,0.586727499961853,1.2272090911865234
61,0.6334611773490906,1.1286636590957642,1.25e-05,0.5930477380752563,1.2551047801971436
62,0.6360184550285339,1.1219884157180786,1.25e-05,0.586727499961853,1.2602612972259521
63,0.6352435350418091,1.12615168094635,1.25e-05,0.617977499961853,1.2098313570022583
64,0.6359409689903259,1.128217101097107,1.25e-05,0.5976123809814453,1.245948076248169
65,0.636212170124054,1.1182515621185303,1.25e-05,0.6018258333206177,1.2280117273330688
66,0.6367158889770508,1.1166326999664307,1.25e-05,0.6070926785469055,1.20107102394104
67,0.6430702209472656,1.1083073616027832,1.25e-05,0.5979635119438171,1.2109819650650024
68,0.6415978670120239,1.1111207008361816,1.25e-05,0.5933988690376282,1.2340421676635742
69,0.6427602767944336,1.1097902059555054,1.25e-05,0.5983145833015442,1.2396260499954224
70,0.6397380828857422,1.1108683347702026,1.25e-05,0.6102527976036072,1.1734849214553833
71,0.645743727684021,1.0996757745742798,1.25e-05,0.5751404762268066,1.303091287612915
72,0.6465573906898499,1.1033506393432617,1.25e-05,0.588834285736084,1.3008460998535156
73,0.6449300646781921,1.1003897190093994,1.25e-05,0.6088483333587646,1.2284198999404907
74,0.6480684876441956,1.096207618713379,1.25e-05,0.6049859523773193,1.2359342575073242
75,0.6493083834648132,1.0974674224853516,1.25e-05,0.6004213690757751,1.2640842199325562
76,0.6512457132339478,1.0966283082962036,1.25e-05,0.6099016666412354,1.2078840732574463
77,0.6434189677238464,1.0990989208221436,1.25e-05,0.615519642829895,1.2243750095367432
78,0.6620558500289917,1.0646523237228394,6.25e-06,0.6271067261695862,1.1561475992202759
79,0.664458155632019,1.0557805299758911,6.25e-06,0.625,1.1424164772033691
