epoch,accuracy,loss,lr,val_accuracy,val_loss
63,0.6407067179679871,1.1904977560043335,1e-04,0.6228932738304138,1.2572150230407715
64,0.6426827907562256,1.1832756996154785,1e-04,0.6172752976417542,1.2588545083999634
65,0.6568638682365417,1.1298013925552368,5e-05,0.6379915475845337,1.177607536315918
66,0.6687977313995361,1.1031897068023682,5e-05,0.636938214302063,1.1639704704284668
67,0.6702700853347778,1.0883821249008179,5e-05,0.6379915475845337,1.1946638822555542
68,0.6737571954727173,1.0750168561935425,5e-05,0.644311785697937,1.1835423707962036
69,0.6770119071006775,1.0692189931869507,5e-05,0.6264045238494873,1.2132612466812134
70,0.6775155663490295,1.0618418455123901,5e-05,0.644311785697937,1.1858421564102173
71,0.6798403859138489,1.0556855201721191,5e-05,0.6379915475845337,1.2106338739395142
72,0.6822426319122314,1.0453464984893799,5e-05,0.6362359523773193,1.2021769285202026
73,0.6823976039886475,1.0403192043304443,5e-05,0.6439606547355652,1.1653285026550293
74,0.6963849663734436,1.0049149990081787,2.5e-05,0.6576545238494873,1.1373863220214844
75,0.6986322402954102,0.9884814620018005,2.5e-05,0.6520364880561829,1.1462960243225098
76,0.7059165239334106,0.9777665138244629,2.5e-05,0.6502808928489685,1.123975396156311
77,0.7092874646186829,0.9666585326194763,2.5e-05,0.6453651785850525,1.1369096040725708
78,0.7074663639068604,0.961302638053894,2.5e-05,0.6520364880561829,1.1188926696777344
79,0.7104498147964478,0.9519442319869995,2.5e-05,0.6580055952072144,1.1141347885131836
